comp_id,smiles,bioactivity,y_label
CHEMBL320116,OCC1NC(CO)[C@H](O)[C@@H](O)[C@@H]1O,4500.0,negative
CHEMBL292943,COc1ccc(-c2cccc(CN3CCN(c4ncccn4)CC3)c2)cc1,50.0,negative
CHEMBL292943,COc1ccc(-c2cccc(CN3CCN(c4ncccn4)CC3)c2)cc1,72.0,negative
CHEMBL292943,COc1ccc(-c2cccc(CN3CCN(c4ncccn4)CC3)c2)cc1,57.0,negative
CHEMBL292943,COc1ccc(-c2cccc(CN3CCN(c4ncccn4)CC3)c2)cc1,2000.0,negative
CHEMBL92017,O=C1C[C@H](NC(=O)[C@@H]2CS[C@H]3CC[C@H](NC(=O)OCc4ccccc4)C(=O)N32)C(O)O1,4800.0,negative
CHEMBL92017,O=C1C[C@H](NC(=O)[C@@H]2CS[C@H]3CC[C@H](NC(=O)OCc4ccccc4)C(=O)N32)C(O)O1,86000.0,negative
CHEMBL67010,C/C(=N\C1CCCCC1)NC12CC3CC(CC(C3)C1)C2,72.0,negative
CHEMBL67010,C/C(=N\C1CCCCC1)NC12CC3CC(CC(C3)C1)C2,10000.0,negative
CHEMBL341365,Cc1cccc2c1C1(C34C[C@H]5C(=O)N[C@@H](Cc6ccccc6)C(=O)N5[C@H]3Nc3ccccc34)C[C@H]3C(=O)N[C@@H](Cc4ccccc4)C(=O)N3[C@H]1N2,440.0,negative
CHEMBL124979,Cc1cccc2c1C1(C34C[C@H]5C(=O)N[C@@H](Cc6ccccc6)C(=O)N5[C@H]3Nc3cccc(C)c34)C[C@H]3C(=O)N[C@@H](Cc4ccccc4)C(=O)N3[C@H]1N2,5700.0,negative
CHEMBL160554,COc1cccc(C#C/C(C)=C\CO/N=C2/CN3CCC2C3)c1,1514.0,negative
CHEMBL160554,COc1cccc(C#C/C(C)=C\CO/N=C2/CN3CCC2C3)c1,15.31,negative
CHEMBL160939,C/C(C#Cc1ccc(F)cc1)=C/CO/N=C1/CN2CCC1C2,219.0,negative
CHEMBL160939,C/C(C#Cc1ccc(F)cc1)=C/CO/N=C1/CN2CCC1C2,1.61,negative
CHEMBL813,CCCCc1ncc(/C=C(\Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1,1.0,negative
CHEMBL813,CCCCc1ncc(/C=C(\Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1,7.3,negative
CHEMBL813,CCCCc1ncc(/C=C(\Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1,2.0,negative
CHEMBL151589,c1ccc2c(c1)C[C@H]1CN[C@@]23CCCC[C@@H]13,86.0,negative
CHEMBL289651,O=C([C@@H]1CCCN1C(=O)CCCc1ccccc1)N1CCCC1,30.0,negative
CHEMBL20143,CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccc(OCc2ccccc2)cc1)C(=O)C(F)(F)C(=O)N[C@@H](C(=O)O)C(C)C,4.0,negative
CHEMBL82024,COc1cc(Cc2ccc3c(c2)OCO3)cc(OC)c1OC,67000.0,negative
CHEMBL75310,Cc1ccc(CN2CCN(C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)O[C@@H]3CCS(=O)(=O)[C@@H]3C(C)C)[C@H](C(=O)NC(C)(C)C)C2)cn1,2.0,negative
CHEMBL321818,Cc1ccccc1N1CCN(C(=O)COc2ccc3[nH]cc(CCN)c3c2)CC1.O=C(O)/C=C/C(=O)O,2.1,negative
CHEMBL341568,Cc1ccccc1/C=C/C(=O)N[C@@H](C)c1nc2scc(C)c2c(=O)o1,1500.0,negative
CHEMBL341568,Cc1ccccc1/C=C/C(=O)N[C@@H](C)c1nc2scc(C)c2c(=O)o1,36.0,negative
CHEMBL341568,Cc1ccccc1/C=C/C(=O)N[C@@H](C)c1nc2scc(C)c2c(=O)o1,20000.0,negative
CHEMBL104450,O=c1cc(-c2cccc(-c3ccc(O)cc3)c2)sc(N2CCOCC2)c1,350.0,negative
CHEMBL130231,CCC(C)(C)c1cc(/C(C)=C(F)\C=C\C(C)=C\C(=O)O)c(OCC(F)F)c(C(C)(C)CC)c1,13.7,negative
CHEMBL130231,CCC(C)(C)c1cc(/C(C)=C(F)\C=C\C(C)=C\C(=O)O)c(OCC(F)F)c(C(C)(C)CC)c1,51.0,negative
CHEMBL130231,CCC(C)(C)c1cc(/C(C)=C(F)\C=C\C(C)=C\C(=O)O)c(OCC(F)F)c(C(C)(C)CC)c1,2.7,negative
CHEMBL273701,CC[C@H](NC(=O)[C@H](CC1CCCCC1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)c1cnccn1)[C@@H](C)CC)C(=O)C(=O)N1CCCC1,42000.0,negative
CHEMBL276488,CC[C@H](NC(=O)[C@H](CC1CCCCC1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)c1cnccn1)[C@@H](C)CC)C(=O)C(=O)NCC(N)=O,4300.0,negative
CHEMBL283778,O=C1NC(=O)c2c1c1c3cccnc3ccc1c1[nH]c3ccccc3c21,200.0,negative
CHEMBL283778,O=C1NC(=O)c2c1c1c3cccnc3ccc1c1[nH]c3ccccc3c21,430.0,negative
CHEMBL283778,O=C1NC(=O)c2c1c1c3cccnc3ccc1c1[nH]c3ccccc3c21,1910.0,negative
CHEMBL24892,CCCCC(=O)N[C@@H]1CC(=O)NCCCC[C@@H](C(N)=O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](Cc2c[nH]cn2)NC1=O,0.9,negative
CHEMBL24892,CCCCC(=O)N[C@@H]1CC(=O)NCCCC[C@@H](C(N)=O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](Cc2c[nH]cn2)NC1=O,0.4,negative
CHEMBL24892,CCCCC(=O)N[C@@H]1CC(=O)NCCCC[C@@H](C(N)=O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](Cc2c[nH]cn2)NC1=O,6.0,negative
CHEMBL24892,CCCCC(=O)N[C@@H]1CC(=O)NCCCC[C@@H](C(N)=O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](Cc2c[nH]cn2)NC1=O,33.0,negative
CHEMBL39572,SCCNCc1cc(-c2cccc3ccccc23)cc(CNCCS)n1,1900.0,negative
CHEMBL297089,CCOC(=O)/C=C/[C@H](CCC(N)=O)NC(=O)[C@H](Cc1ccccc1)n1cccc(NC(=O)OCc2ccccc2)c1=O,33.0,negative
CHEMBL443268,Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)N(C)c2ncnc(Nc3ccc(F)c(Cl)c3)c21,5310.0,negative
CHEMBL443268,Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)N(C)c2ncnc(Nc3ccc(F)c(Cl)c3)c21,20000.0,negative
CHEMBL443268,Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)N(C)c2ncnc(Nc3ccc(F)c(Cl)c3)c21,10100.0,negative
CHEMBL51663,NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1,40000.0,negative
CHEMBL22599,N=C(N)c1ccc(C2=NOC(CC(=O)NCCC(=O)O)C2)cc1,240.0,negative
CHEMBL70685,CCCCCNC(=N)c1ccc(C2=NOC(CC(=O)NCCC(=O)O)C2)cc1,300.0,negative
CHEMBL174286,CC(C)c1cc(CN(C)Cc2ccccc2)cc(C(C)C)c1O,10000.0,negative
CHEMBL354284,CC(C)c1cc(CN2CCOCC2)cc(C(C)C)c1N(C)C,30000.0,negative
CHEMBL108952,CC(O)[C@H](NC(=O)[C@H](Cc1ccc([N+](=O)[O-])cc1)NC(=O)CCCN=C(N)N)C(=O)N[C@H](CO)c1ccccc1,19.0,negative
CHEMBL301254,COC(=O)c1ccc(C2=CC(=O)C(=O)c3ccccc32)cc1,1540.0,negative
CHEMBL301254,COC(=O)c1ccc(C2=CC(=O)C(=O)c3ccccc32)cc1,1650.0,negative
CHEMBL301254,COC(=O)c1ccc(C2=CC(=O)C(=O)c3ccccc32)cc1,7090.0,negative
CHEMBL301254,COC(=O)c1ccc(C2=CC(=O)C(=O)c3ccccc32)cc1,11970.0,negative
CHEMBL301254,COC(=O)c1ccc(C2=CC(=O)C(=O)c3ccccc32)cc1,2130.0,negative
CHEMBL58435,CC(C)C1=CC(=O)C(=O)c2ccccc21,10130.0,negative
CHEMBL89359,CCc1cc2c3[nH]c4cc(OCc5ccccc5)ccc4c3cc[n+]2nc1CC.[Br-],1900.0,negative
CHEMBL422952,CCOC(=O)Cn1c2cc(OC)ccc2c2cc[n+]3nc(CC)c(CC)cc3c21,1100.0,negative
CHEMBL286998,COc1ccc([C@H](Cc2ccncc2)c2ccsc2)cc1OC1CCCC1,3.0,negative
CHEMBL286998,COc1ccc([C@H](Cc2ccncc2)c2ccsc2)cc1OC1CCCC1,11800.0,negative
CHEMBL46589,COc1ccc(C(=O)n2nc(-c3ccncc3)c(-c3ccc(F)cc3)n2)cc1,3303.0,negative
CHEMBL47048,CN(C(=O)n1nc(-c2ccncc2)c(-c2ccc(F)cc2)n1)c1ccccc1,1924.0,negative
CHEMBL153092,Cc1nc(C)c2c(n1)N(Cc1ccc(-c3ccccc3-c3nn[nH]n3)cc1)CCC2,170.0,negative
CHEMBL191,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,34.7,negative
CHEMBL423257,CNCCN1C(=O)c2cccc3cc4ccccc4c(c23)C1=O,59.0,negative
CHEMBL423257,CNCCN1C(=O)c2cccc3cc4ccccc4c(c23)C1=O,44.0,negative
CHEMBL423257,CNCCN1C(=O)c2cccc3cc4ccccc4c(c23)C1=O,10.0,negative
CHEMBL423257,CNCCN1C(=O)c2cccc3cc4ccccc4c(c23)C1=O,20.6,negative
CHEMBL423257,CNCCN1C(=O)c2cccc3cc4ccccc4c(c23)C1=O,7060.0,negative
CHEMBL166129,O=C1c2cccc3cc4ccccc4c(c23)C(=O)N1CCN1CCNCC1,463.0,negative
CHEMBL166129,O=C1c2cccc3cc4ccccc4c(c23)C(=O)N1CCN1CCNCC1,1968.0,negative
CHEMBL166129,O=C1c2cccc3cc4ccccc4c(c23)C(=O)N1CCN1CCNCC1,174.0,negative
CHEMBL166129,O=C1c2cccc3cc4ccccc4c(c23)C(=O)N1CCN1CCNCC1,463.0,negative
CHEMBL166129,O=C1c2cccc3cc4ccccc4c(c23)C(=O)N1CCN1CCNCC1,6713.0,negative
CHEMBL418190,CCC(=O)C1C(c2ccc3ccccc3c2)CC2CCC1N2C,0.115,negative
CHEMBL23142,CCC(=O)C1C(c2ccc(C)cc2)CC2CCC1N2C,8.2,negative
CHEMBL1203030,Cl.O=S(=O)(CCCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)C1CCN(Cc2ccc(F)cc2)CC1,0.067,negative
CHEMBL1203087,CC(C)CN1CCC(S(=O)(=O)CCCOc2ccc3[nH]c4nc(O)nc-4cc3c2)CC1.Cl,0.027,negative
CHEMBL332848,COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)C(COC(=O)NC(C)C(C)(C)C)C2)cc(OC)c1OC,170.0,negative
CHEMBL269131,CCCN(CCC)C(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,380.0,negative
CHEMBL269131,CCCN(CCC)C(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,680.0,negative
CHEMBL6319,CCCCN(CCCC)C(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,1250.0,negative
CHEMBL6244,COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)CC2)cc(OC)c1OC,1780.0,negative
CHEMBL6203,COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)C(COC(=O)c3ccccc3Cl)C2)cc(OC)c1OC,880.0,negative
CHEMBL6203,COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)C(COC(=O)c3ccccc3Cl)C2)cc(OC)c1OC,610.0,negative
CHEMBL19203,O=S1(=O)c2cccc3cccc(c23)N1CCCCN1CC=C(c2c[nH]c3ccccc23)CC1,0.8,negative
CHEMBL19203,O=S1(=O)c2cccc3cccc(c23)N1CCCCN1CC=C(c2c[nH]c3ccccc23)CC1,4.0,negative
CHEMBL19203,O=S1(=O)c2cccc3cccc(c23)N1CCCCN1CC=C(c2c[nH]c3ccccc23)CC1,0.7,negative
CHEMBL19203,O=S1(=O)c2cccc3cccc(c23)N1CCCCN1CC=C(c2c[nH]c3ccccc23)CC1,30.0,negative
CHEMBL173924,c1ccc(C(CC2CCCCC2)Nc2nc3ccccc3o2)cc1,340.0,negative
CHEMBL354620,CC(C)c1ccc2oc(NC(Cc3ccc(Cl)cc3)c3ccccn3)nc2c1,29.0,negative
CHEMBL281413,CCC(=O)C1C(CC)CC2CCC1N2C,50000.0,negative
CHEMBL148564,O=C(O)CCNC(=O)C(Cc1ccc(-c2ccccc2)cc1)NCP(=O)(O)OCc1ccccc1,1000.0,negative
CHEMBL69488,CCCCc1cc2c3ccccc3nc-2c[nH]1,244.91,negative
CHEMBL69282,Cn1c2ccccc2c2c1cnc1c3ccccc3n(C)c12,1918.67,negative
CHEMBL332073,COC(=O)COc1cccn2c(Cc3ccccc3-c3ccccc3)c(C(C)C)c(C(=O)C(N)=O)c12,35.0,negative
CHEMBL143438,N#C/C(C(=O)Nc1ccc(C(F)(F)F)cc1)=C(/O)C1CCCC1,28200.0,negative
CHEMBL143438,N#C/C(C(=O)Nc1ccc(C(F)(F)F)cc1)=C(/O)C1CCCC1,31600.0,negative
CHEMBL139937,Cc1cc(NC(=O)/C(C#N)=C(\O)C2CC2)ccc1C(F)(F)C(F)(F)F,282.0,negative
CHEMBL139937,Cc1cc(NC(=O)/C(C#N)=C(\O)C2CC2)ccc1C(F)(F)C(F)(F)F,11.0,negative
CHEMBL351215,c1ccc(CCN2CCC(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,10.6,negative
CHEMBL351215,c1ccc(CCN2CCC(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,102.0,negative
CHEMBL52433,CCN(Cc1cnc2nc(N)nc(N)c2c1C)c1cc(OC)c(OC)c(OC)c1,49.7,negative
CHEMBL52433,CCN(Cc1cnc2nc(N)nc(N)c2c1C)c1cc(OC)c(OC)c(OC)c1,10.5,negative
CHEMBL52433,CCN(Cc1cnc2nc(N)nc(N)c2c1C)c1cc(OC)c(OC)c(OC)c1,2.7,negative
CHEMBL294549,COc1ccccc1Cn1cc[nH]c1=S,74131.02,negative
CHEMBL433288,S=c1[nH]ccn1Cc1ccc(Cl)cc1Cl,16982.44,negative
CHEMBL67369,Oc1ccc(Cn2cc[nH]c2=S)cc1O,2187.76,negative
CHEMBL433493,Oc1c(F)cc(Cn2cc[nH]c2=S)cc1F,74.13,negative
CHEMBL303928,O=c1[nH]c2c(c(=O)[nH]1)CNc1ccccc1S2,100000.0,negative
CHEMBL134036,C[C@H](N)C(=O)N[C@@H](Cc1ccc(F)cc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@@H](CCCCN=C(N)N)C(=O)NC(Cc1ccc(O)c(I)c1)C(N)=O,30.0,negative
CHEMBL31608,CCOC(=O)c1ccc(OCC(O)CNC(C)C)cc1,1400.0,negative
CHEMBL166072,COc1ccc(C(OCCC2CCN(CCCc3ccccc3)CC2)c2ccc(OC)cc2)cc1,255.0,negative
CHEMBL166072,COc1ccc(C(OCCC2CCN(CCCc3ccccc3)CC2)c2ccc(OC)cc2)cc1,340.0,negative
CHEMBL333869,CCCCCc1c(CC)c(C(=O)C(N)=O)c2c(OCC(=O)O)cccn12,62.0,negative
CHEMBL332134,COc1ccc(S(=O)(=O)N2CCN(C(=O)OCc3ccccc3)CC2C(=O)NO)cc1,18.0,negative
CHEMBL338007,COc1ccc(S(=O)(=O)N2CCN(C(=O)OCc3cccnc3)CC2C(=O)NO)cc1,8.892,negative
CHEMBL125598,COc1ccc(S(=O)(=O)N2CCN(C(=O)c3ccc(-c4ccccc4)cc3)CC2C(=O)NO)cc1,23.0,negative
CHEMBL127093,COc1ccc(S(=O)(=O)N2CCN(C(=O)NCc3ccccc3)CC2C(=O)NO)cc1,16.98,negative
CHEMBL554342,C=C(Br)C(=O)Nc1ccc2oc(C(=O)Nc3cc(C(=O)Nc4cc(C(=O)Nc5cc(C(=O)NCCC(=N)N)n(C)c5)n(C)c4)n(C)c3)cc2c1.Cl,6.1,negative
CHEMBL554342,C=C(Br)C(=O)Nc1ccc2oc(C(=O)Nc3cc(C(=O)Nc4cc(C(=O)Nc5cc(C(=O)NCCC(=N)N)n(C)c5)n(C)c4)n(C)c3)cc2c1.Cl,0.42,negative
CHEMBL554342,C=C(Br)C(=O)Nc1ccc2oc(C(=O)Nc3cc(C(=O)Nc4cc(C(=O)Nc5cc(C(=O)NCCC(=N)N)n(C)c5)n(C)c4)n(C)c3)cc2c1.Cl,1.2,negative
CHEMBL278078,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2ccccc2OC)cc1,0.97,negative
CHEMBL278078,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2ccccc2OC)cc1,3480.0,negative
CHEMBL278078,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2ccccc2OC)cc1,10000.0,negative
CHEMBL278078,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2ccccc2OC)cc1,5.9,negative
CHEMBL343701,c1ccc(-c2[nH]c(-c3ccccc3)c3c2C2CCC3CC2)cc1,1.6,negative
CHEMBL343701,c1ccc(-c2[nH]c(-c3ccccc3)c3c2C2CCC3CC2)cc1,250.0,negative
CHEMBL151,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,9570.0,negative
CHEMBL151718,COc1ccc(S(=O)(=O)N2C/C(=N\OC(C)(C)C)C[C@@H]2C(=O)NO)cc1,20.0,negative
CHEMBL151718,COc1ccc(S(=O)(=O)N2C/C(=N\OC(C)(C)C)C[C@@H]2C(=O)NO)cc1,0.7,negative
CHEMBL151718,COc1ccc(S(=O)(=O)N2C/C(=N\OC(C)(C)C)C[C@@H]2C(=O)NO)cc1,9.0,negative
CHEMBL151718,COc1ccc(S(=O)(=O)N2C/C(=N\OC(C)(C)C)C[C@@H]2C(=O)NO)cc1,263.0,negative
CHEMBL151718,COc1ccc(S(=O)(=O)N2C/C(=N\OC(C)(C)C)C[C@@H]2C(=O)NO)cc1,0.5,negative
CHEMBL357728,CC(C)(C)O/N=C1/C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(Oc3ccncc3)cc2)C1,26.0,negative
CHEMBL357728,CC(C)(C)O/N=C1/C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(Oc3ccncc3)cc2)C1,0.4,negative
CHEMBL357728,CC(C)(C)O/N=C1/C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(Oc3ccncc3)cc2)C1,5.0,negative
CHEMBL357728,CC(C)(C)O/N=C1/C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(Oc3ccncc3)cc2)C1,785.0,negative
CHEMBL357728,CC(C)(C)O/N=C1/C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(Oc3ccncc3)cc2)C1,0.4,negative
CHEMBL348210,COc1ccc(S(=O)(=O)N2CC(NOC(C)(C)C)C[C@@H]2C(=O)NO)cc1,255.0,negative
CHEMBL348210,COc1ccc(S(=O)(=O)N2CC(NOC(C)(C)C)C[C@@H]2C(=O)NO)cc1,4.0,negative
CHEMBL348210,COc1ccc(S(=O)(=O)N2CC(NOC(C)(C)C)C[C@@H]2C(=O)NO)cc1,20.0,negative
CHEMBL348210,COc1ccc(S(=O)(=O)N2CC(NOC(C)(C)C)C[C@@H]2C(=O)NO)cc1,5235.0,negative
CHEMBL348210,COc1ccc(S(=O)(=O)N2CC(NOC(C)(C)C)C[C@@H]2C(=O)NO)cc1,3.0,negative
CHEMBL306891,COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)C(CNC(=O)C(C)(C)C)C2)cc(OC)c1OC,100000.0,negative
CHEMBL306891,COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)C(CNC(=O)C(C)(C)C)C2)cc(OC)c1OC,100000.0,negative
CHEMBL58827,O=c1ccoc2cc(O)ccc12,137000.0,negative
CHEMBL58827,O=c1ccoc2cc(O)ccc12,114000.0,negative
CHEMBL325893,NC(=O)c1cc2c(Oc3cccc(Cl)c3)cncc2s1,800.0,negative
CHEMBL325893,NC(=O)c1cc2c(Oc3cccc(Cl)c3)cncc2s1,770.0,negative
CHEMBL325893,NC(=O)c1cc2c(Oc3cccc(Cl)c3)cncc2s1,850.0,negative
CHEMBL323832,CCOC(=O)c1cccc(Oc2cncc3sc(C(N)=O)cc23)c1,630.0,negative
CHEMBL323832,CCOC(=O)c1cccc(Oc2cncc3sc(C(N)=O)cc23)c1,680.0,negative
CHEMBL323832,CCOC(=O)c1cccc(Oc2cncc3sc(C(N)=O)cc23)c1,1000.0,negative
CHEMBL119901,NC(=O)c1cc2c(Oc3ccccc3CC(O)CO)cncc2s1,1000.0,negative
CHEMBL119901,NC(=O)c1cc2c(Oc3ccccc3CC(O)CO)cncc2s1,1000.0,negative
CHEMBL119901,NC(=O)c1cc2c(Oc3ccccc3CC(O)CO)cncc2s1,1000.0,negative
CHEMBL117093,CNC(=O)c1cc2c(Oc3ccc(N4CCOCC4)cc3)cncc2s1,35.0,negative
CHEMBL117093,CNC(=O)c1cc2c(Oc3ccc(N4CCOCC4)cc3)cncc2s1,79.0,negative
CHEMBL117093,CNC(=O)c1cc2c(Oc3ccc(N4CCOCC4)cc3)cncc2s1,1000.0,negative
CHEMBL325618,CNC(=O)c1cc2c(Oc3ccc(-c4nn[nH]n4)cc3)cncc2s1,1000.0,negative
CHEMBL325618,CNC(=O)c1cc2c(Oc3ccc(-c4nn[nH]n4)cc3)cncc2s1,1000.0,negative
CHEMBL325618,CNC(=O)c1cc2c(Oc3ccc(-c4nn[nH]n4)cc3)cncc2s1,1000.0,negative
CHEMBL117894,CNC(=O)c1cc2c(Oc3ccc(-c4cccs4)cc3)cncc2s1,5.0,negative
CHEMBL117894,CNC(=O)c1cc2c(Oc3ccc(-c4cccs4)cc3)cncc2s1,6.0,negative
CHEMBL117894,CNC(=O)c1cc2c(Oc3ccc(-c4cccs4)cc3)cncc2s1,6.0,negative
CHEMBL119711,CNC(=O)c1cc2c(Oc3ccc(/C=C/C(=O)NCCc4c[nH]cn4)cc3)cncc2s1,600.0,negative
CHEMBL119711,CNC(=O)c1cc2c(Oc3ccc(/C=C/C(=O)NCCc4c[nH]cn4)cc3)cncc2s1,670.0,negative
CHEMBL119711,CNC(=O)c1cc2c(Oc3ccc(/C=C/C(=O)NCCc4c[nH]cn4)cc3)cncc2s1,1000.0,negative
CHEMBL334215,O=C1CCC(c2c(-c3ccc(F)cc3F)nc3ccccn23)=NN1c1c(Cl)cccc1Cl,8.0,negative
CHEMBL334215,O=C1CCC(c2c(-c3ccc(F)cc3F)nc3ccccn23)=NN1c1c(Cl)cccc1Cl,63.0,negative
CHEMBL334215,O=C1CCC(c2c(-c3ccc(F)cc3F)nc3ccccn23)=NN1c1c(Cl)cccc1Cl,10.0,negative
CHEMBL334215,O=C1CCC(c2c(-c3ccc(F)cc3F)nc3ccccn23)=NN1c1c(Cl)cccc1Cl,205.0,negative
CHEMBL119675,O=C1CCC(c2c(-c3cccc(C(F)(F)F)c3)nc3ccccn23)=NN1c1ccccc1Cl,171.0,negative
CHEMBL119675,O=C1CCC(c2c(-c3cccc(C(F)(F)F)c3)nc3ccccn23)=NN1c1ccccc1Cl,355.0,negative
CHEMBL56055,Cc1ccc(Nc2nc(O)c3c[nH]nc3n2)cc1Cl,214000.0,negative
CHEMBL57559,O=C(Cc1ccccc1)NNC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCCc1ccccc1,3.1,negative
CHEMBL80814,COc1ccc(CCN2CCC(C(=O)NO)(S(=O)(=O)c3ccc(OC)cc3)CC2)cc1,662.0,negative
CHEMBL80814,COc1ccc(CCN2CCC(C(=O)NO)(S(=O)(=O)c3ccc(OC)cc3)CC2)cc1,34.0,negative
CHEMBL80814,COc1ccc(CCN2CCC(C(=O)NO)(S(=O)(=O)c3ccc(OC)cc3)CC2)cc1,2.0,negative
CHEMBL412977,CCCCOc1ccc(CNC2C(Oc3c4cc5cc3Oc3ccc(cc3Cl)C(O)C3NC(=O)C(NC(=O)C5NC(=O)C5NC(=O)C(Cc6ccc(cc6)O4)NC(=O)C(N(C)Cc4ccc(OCCCC)cc4)c4ccc(O)c(c4)Oc4cc(O)c(Cl)c5c4)c4ccc(O)c(c4)-c4c(O)cc(O)cc4[C@H](C(=O)NCCCN(C)C)NC3=O)OC(C(=O)NCCCN(C)C)C(O)C2O)cc1,20000.0,negative
CHEMBL412977,CCCCOc1ccc(CNC2C(Oc3c4cc5cc3Oc3ccc(cc3Cl)C(O)C3NC(=O)C(NC(=O)C5NC(=O)C5NC(=O)C(Cc6ccc(cc6)O4)NC(=O)C(N(C)Cc4ccc(OCCCC)cc4)c4ccc(O)c(c4)Oc4cc(O)c(Cl)c5c4)c4ccc(O)c(c4)-c4c(O)cc(O)cc4[C@H](C(=O)NCCCN(C)C)NC3=O)OC(C(=O)NCCCN(C)C)C(O)C2O)cc1,18000.0,negative
CHEMBL412977,CCCCOc1ccc(CNC2C(Oc3c4cc5cc3Oc3ccc(cc3Cl)C(O)C3NC(=O)C(NC(=O)C5NC(=O)C5NC(=O)C(Cc6ccc(cc6)O4)NC(=O)C(N(C)Cc4ccc(OCCCC)cc4)c4ccc(O)c(c4)Oc4cc(O)c(Cl)c5c4)c4ccc(O)c(c4)-c4c(O)cc(O)cc4[C@H](C(=O)NCCCN(C)C)NC3=O)OC(C(=O)NCCCN(C)C)C(O)C2O)cc1,80000.0,negative
CHEMBL412977,CCCCOc1ccc(CNC2C(Oc3c4cc5cc3Oc3ccc(cc3Cl)C(O)C3NC(=O)C(NC(=O)C5NC(=O)C5NC(=O)C(Cc6ccc(cc6)O4)NC(=O)C(N(C)Cc4ccc(OCCCC)cc4)c4ccc(O)c(c4)Oc4cc(O)c(Cl)c5c4)c4ccc(O)c(c4)-c4c(O)cc(O)cc4[C@H](C(=O)NCCCN(C)C)NC3=O)OC(C(=O)NCCCN(C)C)C(O)C2O)cc1,5000.0,negative
CHEMBL412977,CCCCOc1ccc(CNC2C(Oc3c4cc5cc3Oc3ccc(cc3Cl)C(O)C3NC(=O)C(NC(=O)C5NC(=O)C5NC(=O)C(Cc6ccc(cc6)O4)NC(=O)C(N(C)Cc4ccc(OCCCC)cc4)c4ccc(O)c(c4)Oc4cc(O)c(Cl)c5c4)c4ccc(O)c(c4)-c4c(O)cc(O)cc4[C@H](C(=O)NCCCN(C)C)NC3=O)OC(C(=O)NCCCN(C)C)C(O)C2O)cc1,10000.0,negative
